Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken
12380,WESTMINCOM ,ARMM,SULU ,HARASSMENT,ISAFP ,REPORT FM MIG9  ,01 Jan 2011,"On 010740 Jan 2011, Detachment of 49MC, MBLT9 situated at Brgy Kagay , Indanan, Sulu Province was harrassed by undet numbers of armed men believed to be combined groups of ASG/MNLF-MG led by a certain Comdr Tahil Sali. Firefight ensued which lasted for ten(10) minutes. After which the enemy withdrew towards unknown directions. ",,,,,,,,
12437,WESTMINCOM ,ARMM,BASILAN  ,ENCOUNTER,WESTMINCOM ,WMC-1001-01 ,09 Jan 2011,"On 090545 Jan 2011, elements of 4SRBn, FSRR, PA under LTC BOCQUIO PA, composed of one (1) section of 13SRC under 1LT PULIDO, one (1) section of 10SRC under CPT DAET, and one (1) composite section from HHC, 12SRC, and 14SRC, all under 1LT LLENARESAS encountered a group of undet number of ASG under commander PATTI KABULOT at vic 51N VH 044154, Sitio Basak, brgy Baguindan, Tipo-Tipo, Basilan Province. Firefight lasted for about 45 minutes. No casualty on the gov`t side while undet on the enemy side.Enemy Side:",Captured/ name not reported    / Madar  Kabulot  /Killed/ Body Count  / Bomboh Indama   / Comdr Patti Kabulot  ,,,Recovered/2 - M16 rifles (sn:  )/1 - RPG (sn:  )/2 - M16 rifles (sn: RP 129569 & RP 4951367)/1 - RPG with two live ammo (sn:  ),,Recovered/1 - Long magazine for M16 rifle/1 - Short magazine for M16 rifle/1 - Knife/  - Several K3 live ammo (linked)/1 - Bandoleer/  - Several Mil uniforms and other personal belongings/  - Documents with high intel value,Bomboh Indama was uncle of Furuji Indama and Madar Kabulot was a cousin of Comdr Patti Kabulot.,
12471,WESTMINCOM ,REGION IX,ZAMBOANGA DEL SUR ,APPREHENSION,ISAFP ,STL ,11 Jan 2011,"On 111630 Jan 2011, joint elements of MIG9, 300th Wing, AISS, AISG, PAF, RIO9 and Zamboanga City Police Office arrested ASG member Unjie Jammang at vic corner Gov Lim Ave and Barcelona Street, Zamboanga City.Other Details:",,,,,,,"Subject has a standing Warrant of Arrest for Kidnapping and Serious Illegal Detention. He was involved in the Lamitan Siege on 02 June 2001 and in the Kidnapping of workers of Golden Harvest Plantation in brgy Tairan, Lantawan, Basilan on 11 June 2001.",Subject was brought to HMIG9 for proper disposition.
12522,WESTMINCOM ,ARMM,BASILAN ,DISCOVERY OF ENEMY CAMP,WESTMINCOM ,WMC-1901-03 ,19 Jan 2011,"On 181220 Jan 2011, operating elements of 4SRBN under LTC BOQUIO PA composed of one (1) team fm HHCoy, one  (1) section fm 12SRC and two (2) Combat Group from 13SRC discovered an ASG temporary encampment at Brgy Macalang, Albarka, Basilan. Said camp has been abandoned by the group of Nurhassan Jamiri. Other Details:",,,,,,,"Found at the area were the following: empty shells of 5.56MM, bandoler, jungle knife, combat boots, and military uniform. The said encampment has eight (8) makeshift huts which can accomodate more or less twenty (20) persons.",
12523,WESTMINCOM ,ARMM,BASILAN ,ENCOUNTER,WESTMINCOM ,WMC-1901-04 ,19 Jan 2011,"On 191125 Jan 2011, one (1) Combat Grp of 13SRC under 1LT ASISTORES PA  encountered a number of ASG forces at Makalang, Albarka, Basilan Province. Likewise one (1) combat group of 13SRC under CPT ALING PA and 1LT PULIDO PA reinforced the combat grp of 1LT ASISTORES. Firefight lasted for two (2) hrs and 15 mins. Government Side:",,KIA/Pfc  Noel Basal 853335 ,,,,,"Pfc Noel Basal PA, expired while waiting for Medevac.","a. The troops continued with their clearing operation in the area. b. On or about 191428 Jan 2011, two (2) UH-1H departed EAAB, Zamboanga City to pick up the WIA. While enroute, said helis experienced engine trouble which prompted the pilot to head back to the direction of the EAAB, Zamboanga City.  c. At about 1550H same day, same helis departed EAAB, Zamboanga City to conduct casevac of the  WIA.The helis were subjected to enemy fire at the desig LZ  prompting the pilots to abort the mission.  Progress report to follow."
12539,WESTMINCOM ,ARMM,BASILAN ,ENCOUNTER,WESTMINCOM ,WMC-2101-01 ,21 Jan 2011,"Progress report to Journal item # 12523 dtd 20 Jan 11, re encounter of one (1) Combat Grp of 13SRC under 1LT ASISTORES PA  against undet number of ASG forces at Makalang, Albarka, Basilan Province on 191125 Jan 2011.Firearms Losses: ",,,,,,"Losses/5 - Long magazines for M16 rifle/Recovered/5 - Tiger Suit with BIAF patches/1 - Upper uniform of MILF/1 - Bull cap with BIAF patches/4 - Fairs Combat Boots/3 - Jungle packs/1 - Duffle bag/3 - pcs assorted camouflage pants (PNP, Marines and Army)/1 set - Upper hand guard of M16 rifle/1 - Improvised Mortar bipod/1 - Binocular/1 - Military Tent/2 - Bandoleers/1 - GOA pants/1 - Jungle hammock/1 set - Generator /1 - Air gun/  - Assorted empty shells",The ASG sustained undetermined number of casualty.,"a. On 191600 Jan 2011, two (2) UH-IH heli arrived in the area to pick-up Pfc Noel P Basal 853335 PA who expired at about 1400H same day. However, the said aircraft was not able to land due to hostile enemy fires. 13SRC linked up with 4SRB Comand Group. b. At about 2000H same day, the cadaver of Pfc Basal was evacuated by foot by the troops of 13SRC, then turned over to 10SRC and then to 12SRC. Said troops arrived at the nearest MSR at about 20 0000H Jan 11 for land evacuation towards Isabela City, Basilan."
12558,WESTMINCOM ,ARMM,BASILAN ,DISCOVERY OF ENEMY CAMP,WESTMINCOM ,WMC-2201-01 ,22 Jan 2011,"On 221300 Jan 2011, operating elements of 4SRBn, FSRR, SOCOM, PA under LTC BOQUIO PA, composed of 14SRC under CPT TUBERA PA and one (1) composite combat group of 12SRC and HHCoy under 1LT OROPEL PA discovered an abandoned ASG/JI temporary encampment composed of four (4) huts that can accommodate MOL 20 persons at vic Brgy Macalang, Al Barka, Basilan Province.Other Details:",,,,,,,Recovered in the camp are the following: 14 rounds of 60MM mortar shell; Assorted IED paraphernalia`s; Two (2) pieces cell phone; One (1) motorola HH radio; Electrical wire; Two (2) IED; One (1) tester; Three (3) transistor radio; 50 grams ammonium nitrate; Five (5) pieces BDE uniforms; One (1) piece jungle pack; One (1) pack (100) gauze swab; Five (5) pieces steel magazines short for M16 rifle; Two (2) pcs solar charger cell phone; One (1) pieces charger cell phone; One (1) cable antenna; Three (3) bandoleer; 14 cassette tapes; One (1) hammock; One (1) shelter half; One (1) duffle bag; Five (5) empty rifle grenade cases; and Two (2) pieces Mil ID. ,
12567,WESTMINCOM ,ARMM,BASILAN ,ENCOUNTER,WESTMINCOM ,WMC-2401-01 ,23 Jan 2011,"On 231145 Jan 2011, two (2) combat groups of 13SRC composed of three (3) Officers and 47 EP under CPT ALLING PA encountered a group of ASG members under Nurhassan Jamiri while conducting combat patrol at vic Sitio Bohe Buug, Brgy Macalang, Al-Barka, Basilan. Firefight lasted for about ten (15) minutes after which the enemy withdrew towards west direction. No casualty was reported on the gov`t side while undet on the enemy side.",,,,,,,,
12572,WESTMINCOM ,ARMM,BASILAN ,DISCOVERY OF ENEMY CAMP,WESTMINCOM ,WMC-2301-02 ,23 Jan 2011,"Progress Report to Journal Item Nr: 12558 dtd 23 Jan 2011, re-discovered enemy abandoned encampment at Brgy Macalang, Al-Barka, Basilan Province on 211300 Jan 2011.Other Details:",,,,,,,"a. Additional recovered items: One (1) ea ctg RPG improvised; One (1) ea fuse 81MM; 1/2 gallon of 1 inch concrete nails IED; Three (3) ea cell cards talk in text (TNT) and smart budy; Two (2) pcs battery connector; Two (2) pcs Christmas lights bulb; One (1) ea RPG body; Nine (9) pcs triax materials with 2p4m; One (1) mtrs soldering wire; One (1) ea soldering paste; 44 pcs resistor materials; One (1) pc led light; One (1) ea battery Eveready; One (1) ea 1.5 Mitsubishi; Three pcs mini toggle switch;  Three (3) pcs push bottons switch with 250v; eight (8) mtrs cable wire; Four (4) pcs ac switch; One (1) ea blasting cap; Nine (9) pcs staple wire; Ten (10) pcs RCA and ACK; One (1) ea bearing with bullet; Nine (9) mtrs standard wire; and One (1) ea masking tape. b. On or about 221245 Jan 2011, operating elements of 4SRB composed of 14SRC under CPT TUBERA PA and composite section of 12SRC and HSC under 1LT OROPEL PA, with two (2) EOD personnel left temporary patrol base and proceeded towards vic Brgy Macalang, Al-Barka, Basilan to detonate the buried 14 rounds of 60MM mortar shells, one (1) RPG and assorted materials of IEDs. The detonation of said explosives/IEDs was completed at about 1315 same day. Afterwhich said troops returned to their temporary patrol base at about 1401H same day. At about 1530H, the two (2) EOD personnel were picked-up by two (2) UH-1H helis and were airlifted towards H32IB, Brgy Campo Uno, Lamitan, Basilan. MNLF-MG:",
12595,WESTMINCOM ,ARMM,BASILAN ,ENCOUNTER,WESTMINCOM ,WMC-2601-01 ,26 Jan 2011,"On 250600 Jan 2011, operating troops of 17SFC composed of six (6) SFTMS under CPT VILLAFLOR while moving towards their objective at vic Brgy Kuhon, Albarka encountered MOL 100 armed men believed to be members of MILF Lost Command. The firefight ceased at about 0615H when the armed men identified themselves as members of MNLF under Comdr Gappar Muallawin. ",,,,,,,"a. Immediately, Hon Fatta Y Sulayman and Isa Abdulgalib, Brgy Chairman of Brgy Kuhon and Kuhon Lenuh respectively approached the gov`t troops and confirmed the presence of Mahaja Kaling MNLF Camp located at said place./b.About 0730H, civilians from the area started to evacuate while armed men were observed proceeding towards the camp believed to be coming from the Area of Temporary Stay (ATS).","a. At about 0645H CPT VILLAFLOR had a dialogue with a certain Satar Sapalubin, a Sub Comdr of the group and allegedly a former member of 33rd IB, to appease  the MNLF troops. b. As a measure to prevent civilian casualties caught in a cross fire due to possible confrontation with the MNLF group, 17SFC proceeded towards vic 51NVH 079172 and established a defensive position. At about 0940H, sec 2 of SFC 122 under CPT MACALINAO linked up with 17SFC. Progress report to follow. MILF:"
