Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken
EMC09129,EASTMINCOM ,REGION 10,BUKIDNON ,ENCOUNTER,4ID ,OPNS 1809-1653-2012 ,18 Sep 2012,"Progress Report from Journal Nr. Progress report to our cnr: EMCOC – 1609 – 116–12 dtd 9/18/2012On 161300 Sep 2012, ,  re encounter of one (1) section Charlie Company, 8IB under 1LT ARTEMIO B FULGOSINO JR (INF) PA against more or less thirty (30) NPAs  believed to be elements of GF 53, SMRC at 51N YL 33476 31140, vicinity Brgy White Kulaman, Kitaotao, Bukidnon under unknown leader on 161300 September 2012. ",,WIA/Cpl Ferdinand B Vega 859548 PA/Pvt Weliam D Manuel 900140 PA,,,, - One (1) rifle grenade,"On or about 161625 September 2012, two (2) UH-IH helicopters left headquarters 8IB, South Poblacion, Maramag, Bukidnon and proceeded back to their base at TOG 11, Davao City./ / Ammo expenditures:/   Ctgs, 5.56mm ball – 1,400 rds; Ctgs, 5.56mm linked (K3) – 2,785; Ctgs, 40mm, M203 HE – 33 rds; Ctgs, 7.62mm ball – 102 rds. ","On or about 162030 September 2012, the two (2) WIAs who were previously admitted at Bukidnon Provincial Hospital, Maramag, Bukidnon were transferred at Camp Edilberto Evangelista Station Hospital, Camp Evangelista, Patag, Cagayan de Oro City utilizing one (1) ambulance of BPH and arrived thereat at about 2353H same day.   "
18874,WESTMINCOM ,REGION IX,BASILAN ,ENCOUNTER,WESTMINCOM ,WMC- 0408-02 ,04 Sep 2012,"On 041040 Sep 2012, troops of 3SRBn under LTC WILLIAM GONZALES with troops of 8SRC  under CPT FORTEM,7SRC under CPT LLENARESAS , 9SRC under CPT DEL ROSARIO and 12SRC under CPT ESTABAYA of 4SRB while on combat operation encountered MOL 30 fully armed ASG/LLEs at 51N UH 894125, So Baag, Brgy Guiong, Sumisip, BP. Firefight lasted for two(2) hours .Government Side:",,WIA/CPT ALEX ESTABAYA O-134719 PA/Cpl Jerry Tenorio 843780 PA/Cpl Rene Boy Oroc 858402 PA/Pfc Wilbert J  Ursua 874524 PA/Pfc Daryl P  Samano 899177 PA,,,,,,"a. At about 041215H same day, MAJ ALMODOVAR, Bde S3 facilitated the fire mission and Tumahubong Fire delivered 15rds of HE ammos and enede at about 1500H same day.b. OOan 041035H Sep 12, two (2) UH-1H aircraft departed EAAB, ZC to preposition at Hqs JTF-B, Tabiawan, Isabela City, Basilan Province.c. At about 041129H Sep 12, two (2) MD520MG aircraft departed EAAB, ZC to conduct CAS in Sumisip, Basilan Province.d. At about 041224H Sep 12, two (2) UH-1H aircraft w/elements of LRC and 10SRC onboard departed Tabiawan, Isabela City for troops insertion in Sumisip with six (6) sorties.e. At about 041141H Sep 12, one (1) OV-10 aircraft departed EAAB, ZC to conduct bomb mission in Sumisip, Basilan Province. Unfortunately, at about 1245H same day aircraft decided to return to station due to radio discrepancy."
18885,WESTMINCOM ,REGION IX,BASILAN ,APPREHENSION,1ID ,1DC0709-5377-2012 ,07 Sep 2012,"On 050715 Sep 2012, 3SRBn Command group under LTC WILLIAM N GONZALES INF (GSC) PA and 8SRC under CPT PORTEM, PA apprehended a certain Mushab Dolas Ajanap who is believed to be @Kbong of the Abu Sayyaf Group (ASG) while conducting checkpoint along BCR at vicinity Brgy Central, Sumisip, BP Enemy Side:",Apprehended/ASG Mushab Dolas Ajanap Kbong,,,,,,He was identified though the file photos of the operating troops and further confirmed by the guide provided by 16MICO that subject individual is a member of the Abu Sayyaf Group (ASG).,Subject individual was turned-over to 16MICO for proper disposition.
18896,WESTMINCOM ,REGION IX,BASILAN ,ARREST,WESTMINCOM ,WMCF-0909-02 ,09 Sep 2012,"On 080900 Sep 2012, Joint element of BC oy, 32IB under 2LT PERATER, 5th SAB, 3SAF, CIDG Lamitan CIty PNP and AKG headed by PINSP MOHAMMAD HASHIM conducted law enforcement and interdiction operations thru warrant of arrest issued by Judge Danilo Bucoy of RTC-9, Basilan Branch, and was able to arrest a certain Asis Pingil an alleged ASG member at Brgy Maganda, Lamitan City.Enemy Side:",Arrested/ASG Asil Pingil ,,,Recovered/1 - Cal .45 pistol (sn: still being determined),,,,Said ASG member is already in the custody of CIDG9 at Zamboanga City for proper disposition.
18927,WESTMINCOM ,REGION IX,BASILAN ,APPREHENSION,WESTMINCOM ,WMC-1606-01 ,16 Sep 2012,"On 131100 Sep 2012, Joint intel build-up of NISGWM and PCTC together with joint elements of PNP, SAF, R%IU9, TF SANGLAHI & MIB, PA led to apprehension of ASG member at vicinity Brgy Riverside, Isabela, Basilan Province. Said ASG member was identified as Abu Sakaki a native of Brgy Makiri, Lantawan Municipality.Enemy Side:",Apprehended/ASG Abu Sakaki ,,,,,,"Subject was  involved in Jeffrey Schilling Case, Lamitan Siege, DOS PALMAS kidnapping, Tairan kidnapping, Gracia Burnham abduction and mass murder case.",
18928,WESTMINCOM ,ARMM,SULU ,APPREHENSION,WESTMINCOM ,WMC-1609-02 ,16 Sep 2012,"On 141110 Sep 2012, Elements of NISU 63, NISG WM, together with PCTC, G2 personnel of 3MBDE in coordination with TF SANGLAHI successfully apprehended ASG member identified as Danny Mustakim @ Abu Muksin at vicinity Brgy Mahubo, patkul, Sulu.Enemy Side:",Apprehended/ASG Danny Mustakim Abu Muksin,,,,,,,The subject sah a standing warrant of arrest under CC Nr 815-3 for kidnapping and serious illegal detention with ransom.
18948,WESTMINCOM ,REGION IX,ZAMBOANGA DEL SUR ,ENCOUNTER,WESTMINCOM ,WMC-2009-01 ,20 Sep 2012,"On 201000 Sep 2012, joint elements of 5th SAB, SAF, Navy SWAG, ZCPSC-LRU-SWAT,RPSB9,RIU9,RID9 and PCTC9 while conducting rescue operations encountered undet number of ASG under unknown ledaer at vicinity  Brgy Calabasa, Zamboanga City, Zamboanga Del Sur. Firefight lasted for about fifteen (15) minutes which resulted to three (3) killed BC from the  enemy side and rescued the one (1) Chinese kidnap victim.Enemy Side:",Killed/ASG Body Count (BC)  ,,Rescued/Mr Jampong Linyuan Kai,,,,,"1. Immediately alerted two (2) MD520MG aircraft for possible CAS.2. Opertaives from TF2, TFZ were directed to closely monitor the said group while the operating troops were conducting clearing/pursuit operations in the area. At about 1030H elements of 14DRC led by 1LT NUESTRO PA  from Muti det and conducted clearing and pursuit operations in the area.3. CAA dets of Calabasa, Marangan and Tagasilay all of Zamboanga City established blocking position routes if withdrawal of the enemy."
18951,WESTMINCOM ,REGION IX,ZAMBOANGA DEL SUR ,ENCOUNTER,1ID ,1DC 2209 - 5606 -2012 ,23 Sep 2012,"Progress Report to Journal Nr. 18948 dtd 21 Sep 2012, re Encounter at Calabasa, ZAMBOANGA CITY, ZAMBOANGA DEL SUR, Region IX.Government Side:",Captured/ASG Sambri Aslon KAMLON  /Killed/ASG  Termije AJIJUL (BC)  /ASG  @Abu Uim  /ASG  @Arab-Arab  /ASG  @Bana-Banah  /ASG  Sitti Raja SALVIN   ,WIA/PO3 Ruiz   PNP,,Recovered/2 - M14 rifles (sn: still being determined)/3 - M16 rifles with ammo (sn: still being determined),,Recovered/14 - Backpacks/ - Cellphons/ - Laptops/ - Training Manuals/ - Assorted personal belongings,,"Operatives of TFZ were deployed at the different Brgys in the area to closely monitor the said group, while operating troops of TFZ are still in the area conducting clearing/pursuit operations."
19915,WESTMINCOM ,REGION IX,ZAMBOANGA DEL NORTE ,APPREHENSION,WESTMINCOM ,WMC-1309-02 ,13 Sep 2012,"On 122240 Sep 2012, OOA 122240H Sep 2012, joint elements of MIG9, ISAFP together with Intel Pltn from 10IB and 16SFC, 4SFBn led by 2LT ALMARIO (INF) PA, served the warrant of arrest to a certain Jojo IMAN PAI and @ Aling at Sitio Bukana, Brgy Usukan, Labason, ZDN that resulted to the successful apprehension/arrest of the said persons believed to be ASG members.   Enemy Side:",Apprehended/ASG Jojo  Iman Pai /ASG @ Aling  Aling,,,,,,The apprehended personalities have standing warrant of arrest for kidnapping and serious illegal detention. ,"MIG9, ISAFP brought the apprehended ASG members to Zamboanga City for custodial debriefing. MILF:"
18883,WESTMINCOM ,ARMM,LANAO DEL SUR ,SURRENDER,WESTMINCOM ,1DC-0509-5361-2012 ,06 Sep 2012,"On 041440 Sep 2012, a certain Ansary Casawalan Saad, allegedly member of 116th Base Command, MILF under certain Cosain Esmail Sarip @Delta operating in the municipality of Marogong, Lanao del Sur  voluntarily surrendered with FA to CO, 51IB, LTC CEASAR MARLON M YADAO INF (GSC) PA, at H51IB, 1ID, PA Brgy Matling,  Malabang, Lanao del Sur.Enemy Side:",Surrendered/MILF Ansary Casawalan  Saad  ,,,Surrendered/1 - Cal .45 pistol (sn: 647139),,,,Subject surrenderee was released after custodial debriefing conducted by the unit while the firearm was deposited at H51IB supply room for safekeeping. 
