Journal Code,Unified Command,Region,Province,Type of Engagement,Reference,Report RN,Date,Summary Report,Enemy Side,Government Side,Civilian Side,Firearms Gained,Firearms Losses,Items Recovered / Loss,Other Details,Action Taken
13146,WESTMINCOM ,ARMM,BASILAN ,SNIPING,WESTMINCOM ,WMC-1503-05 ,15 Mar 2011,"On 140515 Mar 2011, Cpl Jerson P Ojo PA and Pvt Ryan D Balbuena PA pers of EMSBN, 55EBde was sniped from an approx 300 meters distance by three (3) undet fully armed men suspected to be members of ASG at vic Brgy Bohe Pahu, Unkaya Pukan, Basilan.Other Details:",,,,,,,"Afterwhich troops of EMSBN, 55Bde, Light Armor Battalion and SEABEES, PN fired back towards the enemy snipers` location and firefight lasted for twenty (20) minutes. No casualty was reported on the government side.","H4SRB immediately deployed two (2) combat groups of 12SRC under CPT PENSONA PA to reinforce the troops of EMSBN, 55EBDE; SEABEES, PN and investigate the said incident. "
13271,WESTMINCOM ,ARMM,SULU ,ENCOUNTER,WESTMINCOM ,WMC-3003-02 ,30 Mar 2011,"On 300610 Mar 2011, SOP, 25MC and sniper squad of MBLT5 led by 2LT FLORES PN (M),  encountered MOL 60 ASG members led by Sub-Leader Jamiri Jawong Jawari while conducting combat operations at Brgy Danag Patikul, Sulu. Firefight lasted for almost 50 mins.Enemy Side:",Killed/ Dallih Aemad  /Wounded/ Ismuran  Jirah  / Jamiri  Jaong  Jawhari/ Muktadir  Abubakar  / Radzkum ar  Abdun  / ceratin Hassah (TNU)    / certain Jumah (TNU)    / two yet to be identified    / Amlon  Abdun Ablahi / Asam Jawhari  ,,,,,  Recovered/ 1 - driver license/ 1 - credentials of Renato Panizalis/ Recovered/ 1 - solar board panel with motolite battery / 1 - antenna/ 2 - nokia cellphones w/sim/ 1 - enemy tactical map/  - training certificate and order of CAFGU/ 1 - seaman`s book/  - family picture/  - Certification Authority of Boat Captain issued by Marina and Phil health ID,"While the troops scouring the encounter site,operating toops recovered one (1) seaman`s book under the name of Renato Panisales (kidnap victim) and other credentials./Three (3) killed suspects on the enemy side being carried by the enemy on their withdrawal towards South direction as observed by the operating troops.","Immediately,this command directed 3rd AD,PAF to prepositon two (2) UH-1H-helis at Hqs TOG9,Busbus,Jolo, Sulu. MILF:"
13048,EASTMINCOM ,REGION XII,COTABATO ,STRAFING,"6ID, PA ",6DTOC-0603-129-2011 ,07 Mar 2011,"On 070930 Mar 2011, 19 farmers were fired upon by MOL 20 fully armed men believed to be under a certain Nasser (LNU), son of late Abdul (LNU) @SIMPLE MAN of 108BC, MILF, BIAF while harvesting rice owned by Kagawad Nolie Tongcua at vic Purok 7B, Lower Tibao, M`lang, Cotabato. Kagawad Tongcua and COV of said Brgy returned fire towards the enemy position that forced said armed group to withdrew towards southwest direction. Firefight lasted for almost five (5) minutes. Negative casualty on both sides. Motive: Land conflict.",,,,,,,,
13068,WESTMINCOM ,REGION IX,ZAMBOANGA DEL SUR ,APPREHENSION,WESTMINCOM ,WMC-0903-02-11 ,09 Mar 2011,"On 080212 Mar 2011, Scout Pltn of 53IB composed of one (1) officer and thirteen (13) EP led by 1LT ALEX F TAGAMOLIA PA,  two (2) CAAs from 6th CAA Coy as guides, intel operatives from 1LAB led by 1LT CARIASO PA, intel operatives of PN and PNP Magosatubig while conducting joint intel strike operations at vic Purok Bombit, Sitio Pangyawan, Brgy Igat Island, Margosatubig, Zamboanga del Sur recovered one (1) M16 rifle (SN: defaced), two (2) loaded short magazines for M16 rifle and one (1) bandoleer at the house of Nurmina Zulleta, a resident of the aforementioned place, and apprehended a certain Jamtani Elioterio of Malangas, ZSP armed with one (1) Cal .45 pistol (SN: 677501).Enemy Side:", Apprehended/ Mansur Maguda Abdurajak  / Jamlani Elioterio  ,,,Recovered/1 - M16 riflre (sn: Defaced)/1 - M14 rifle (sn: 78070)/1 - HM Shotgun (sn: None)/1 - Cal .45 pistol (sn: 677501),,Recovered/1 - Bandoleer of M16 rifle/2 - Short mags for M16 rifle loaded with ammo,"At about 1310H same day, while scouring the said place same troops apprehend a certain Mansur Manguda Abdurajak, a known MILF extortionist leader with a standing warrant of arrest for muder.  ",a. Operating troops and elements of Margusatubig PNP continue scouring the area while intel operatives continue monitoring. b. Apprehended personalities were turned over to PNP Margosatubig for filing of appropriate charges.
13189,WESTMINCOM ,REGION IX,ZAMBOANGA DEL NORTE ,SHOOTING,WESTMINCOM ,WMC-2203-02-11 ,22 Mar 2011,"On 20 Mar 2011, a certain Nelson Cubina of Sitio Quary, Brgy Doña Cecilia, Sirawai, Zamboanga del Norte was shot by unidentified armed men believed to be MILF member using Cal .45 pistol at his residence at the aforementioned place. Afterwhich, the perpetrator fled towards unknown direction.Other Details:",,,,,,,The victim sustained one (1) gunshot wound at his mouth and immediately brought at Sirawai Health Center for initial medical treatment and further evacuated to Zamboanga City Hospital for medical treatment. Motive of the incident revealed that the victim was suspected as military informant.,Intel operatives of 44IB are tasked to verify/monitor the incident to trackdown possible identification of the suspect.
13215,WESTMINCOM ,REGION X,LANAO DEL NORTE ,SURRENDER,"1ID, PA ",1DC-2303-0489-11 ,24 Mar 2011,"On 23 Mar 2011, a certain Joel B Ama @ Alimaong, 24 yrs old, higaonon tribe and resident of Rogongoni, Iligan City voluntarily surrendered to the joint elements of 601BDe led by 1LT ALBERTO C CABER (INF) PA, CO, DCoy, 5IB and intel pltn from 43IB, 8ID led by 1LT MARLON C JAUOD (INF) PA at vic Brgy Digkilaan, Iligan City.Enemy Side:",Surrendered/ Joel B Ema @ Alimaong,,,Surrendered/1 - US Springfield Garand rifle (sn: Not reported),,Surrendered/1 - Clip for Garand rifle with five round ammo,"@ Alimaong was member of 306th BDE, 103 Base Command, MILF under Hadji Mohammad Tomawis @ Tony Falcon now under Hadji Nur (TNU) operating in the mountainous parts of Dulag, Kalilangan, both of Rogongon, Iligan City and areas of Kapai, Lanao del Sur.","To ensure the safety of the surrenderee, LTC BAGNUS P GAERLAN JR (INF) PA, CO, 5IB and party linked up the troops under 1LT CABER in Brgy Digkilaan of the same municipality and proceeded to Hqs 43IB, Camp Climaco Pintoy Suarez, Iligan City to properly turned over the said person and his firearm for proper dispotionl. LAWLESS ELEMENTS:"
13163,CENTCOM ,REGION VII,NEGROS ORIENTAL  ,APPREHENSION,CENTCOM ,COC-2011-110 ,18 Mar 2011,"On 16 Mar 2011, OOA 162230 Mar 11, a certain Marvin Sagmon Villegas of So Payaw-payawan, Brgy Nagbinlod, Sta Catalina, NOR with a gunshot wound, was intercepted by elements of ""A"" Coy, 79IB, 3ID, PA led by Cpl Delfin J Corpuz 761936 (Inf) PA at vic Sitio Danao, Brgy Nagbinlod, Sta Catalina, NOR. @ Marvin is a member of SDG Pln ""ROBINSONS` of SEF, KR-SB involved in recent encounter and was escorted with four (4) KARAPATAN members led by @Mavin and one (1) unidentified male companion. He was later brought to Bayawan Hospital while the KARAPATAN members were brought to Sta Catalina, NOR.Action Taken:",,,,,,,,Progress report to follow
12983,EASTMINCOM ,ARMM,MAGUINDANAO ,ENCOUNTER,"6ID, PA ",6DTOC-2802-119-11 ,01 Mar 2011,"On 28 Feb 2011, one (1) Pltn of BCoy, 37IB led by 1LT DY PA together with one (1) Squad of CAA and one (1) Squad from PNP Matanog encountered more or less ten (10) armed LEs led by certain Moa Calog, an ex-CAA at vic Brgy Bayanga Norte, Matanog, Maguindanao. Firefight lasted for about ten (10) minutes. Afterwhich, the enemy withdrew towards the municipality of Kapatagan, Lanao del Sur. No casualty was reported on either side.Action Taken:",,,,,,,,Stroops continued conducting pursuit operation against the fleeing LEs group.
13038,EASTMINCOM ,REGION IX,BUKIDNON ,AMBUSH,"4ID, PA ",NR: 0603-347-2011 ,06 Mar 2011,"On 061100 Mar 2011, seven (7) personnel of PNP Malaybalay City (3 SOCO and 4 PNP), while responding to the reported shooting incident at Brgy Mapayag, Malaybalay City, were ambushed by members of an unidentified Armed Group under unknown leader at vic Spill way, Sitio Bendulan, Brgy Magsaysay, Malaybalay City. Government Side:",,KIA/  SOCO Personnel (Names not reported)   /WIA/  PNP Malaybalay City (Names not reported)   ,,,,,"PNP personnel wounded were immediately brought to Bukidnon Provincial Hospital for medication. Further, said PNP personnel were on their way to respond on the killing of Ex-Brgy Capt Pichura of Brgy Mapayag, Malaybalay City, Bukidnon on 060800H Mar 2011.","At about 1200H same day, One (1) Pltn of DRC under 1LT JOEMAR L BAREDON (INF) PA immediately deployed towards the possible enemy route of withdrawal at vic Brgy Bugcaon, Malaybalay City and proper coordination was made with Bukidnon PPO regarding the troop movement in the area. "
13074,EASTMINCOM ,REGION XI,DAVAO DEL SUR ,ENCOUNTER,EASTMINCOM ,EMCOC-0903-386-11 ,09 Mar 2011,"On 09 Mar 2011, 1st Section/6SRC/2SRB/SOCOM under OPCON of  27IB/1002Bde led by 1LT BAUTISTA, encountered MOL 20 LEs at  SO Datal Barak, Brgy Colonsabak, Matanao, DDS. The LEs scampered to SW & SE directions.",,,,,,,,
